id,current_title,current_date,decision,final_decision,proposed_title,proposed_date_iso,review_required,evidence_level,confidence,status,result_bucket,reasoning_short,recommendation
5aee30ef-9b8e-45db-b3d2-8d8de47e17de,Loi SRU : obligation de construire des logements sociaux dans les communes,2001-01-01,UPDATE_DATE,REVIEW,,2000-12-01,true,B,0.8,POTENTIAL_DATE_ERROR,divergence_date,La description indique que la loi a été adoptée en 2000 et promulguée en décembre. La date de promulgation est plus précise que le 1er janvier 2001.,Vérifier si la date de promulgation est bien le 1er décembre ou une autre date en décembre 2000.
b4151014-7abf-4209-89a3-e71f3cba5da0,Mort d’Erik Satie,1925-01-01,UPDATE_DATE,REVIEW,Mort d'Erik Satie,1925-07-01,true,A,0.9,DISPUTED_DATE,date_disputee,La date du 1er juillet 1925 est confirmée par Wikipédia en français et par Wikidata (P570_2).,"Mettre à jour la date de l'événement avec la date correcte du décès d'Erik Satie, soit le 1er juillet 1925."
58039f76-4caf-4696-9a47-7d8a85aba9cb,Naissance de Michel-Ange,1475-03-06,KEEP,REVIEW,,,true,A,0.9,DISPUTED_DATE,date_disputee,"La date du 6 mars 1475 est confirmée par Wikipédia en français et une entrée Wikidata. Bien qu'une autre entrée Wikidata propose 1500, la première date est plus largement acceptée.",Conserver la fiche avec le titre et la date actuels.
97c8c3b8-97ec-4005-9d06-a4b4bead5074,"Frida Kahlo, figure emblématique de l'art mexicain",1930-01-01,REVIEW,REVIEW,,,true,C,0.5,AMBIGUOUS_TITLE,titre_ambigu_ou_collision,"The current title describes a general recognition and emergence, not a specific event. The date 1930 is arbitrary. More information is needed to identify a specific event related to Frida Kahlo.","Research specific events in Frida Kahlo's life or career that occurred around 1930, such as a specific exhibition or significant personal event, and update the title and/or date accordingly. If no specific event can be identified, consider…"
c13fd56f-ea19-4329-9047-595ffb8ca02c,Supplice de la reine Brunehilde par Clotaire II,0613-01-01,UPDATE_TITLE,REVIEW,Exécution de Brunehilde,0613-01-01,true,B,0.9,DISPUTED_DATE,date_disputee,"Le titre actuel est trop long et contient des informations inutiles. Le supplice est une exécution. Plusieurs sources concordent sur l'année 613, mais le jour exact est incertain. Le titre est simplifié pour plus de clarté.",Vérifier si une date plus précise que l'année peut être trouvée.
869fc70f-bc40-4db0-bbf5-5380b06d5769,Début des guerres marcomanes,0166-01-01,KEEP,KEEP,,,false,A,0.9,POTENTIAL_DATE_ERROR,divergence_date,Le titre et la date sont corrects et cohérents avec la description et les sources. L'événement est bien le début des guerres marcomanes en 166.,Conserver l'événement tel quel.
d7e40c7b-d5e8-4f4e-883f-ec681542223b,Fondation de l'abbaye de Fleury,0638-01-01,UPDATE_DATE,REVIEW,Fondation de l'abbaye de Fleury,0651-01-01,true,B,0.8,DISPUTED_DATE,date_disputee,La date de 638 n'est pas confirmée par les sources. Wikidata et Wikipedia mentionnent plutôt 651 comme date de fondation du premier monastère.,"Mettre à jour la date avec 651-01-01, date la plus probable de la fondation du premier monastère selon les sources disponibles."
46f69b0d-7c37-4b68-8b60-473f34a16e72,"Mort de Gontran, roi de Bourgogne",0592-01-01,UPDATE_DATE,REVIEW,,0592-03-28,true,B,0.8,DISPUTED_DATE,date_disputee,Wikipédia et Wikidata mentionnent plusieurs dates de décès possibles pour Gontran. Wikidata donne 0592-03-28 comme date de décès. Je propose de mettre à jour la date avec cette information.,Mettre à jour la date de décès de Gontran avec la date du 28 mars 592.
d7d1866d-615e-460b-b3b3-7dcf91199b38,Naissance de Jean de La Fontaine,1621-01-01,UPDATE_DATE,REVIEW,Naissance de Jean de La Fontaine,1621-07-08,true,B,0.8,DISPUTED_DATE,date_disputee,"Wikipédia en français et anglais mentionnent 1621 comme année de naissance. Wikidata donne deux dates, 1620 et 1621. La date précise du 8 juillet 1621 est mentionnée dans l'article Wikipédia en français et dans Wikidata. Je propose de mettre à jour la date avec cette information.",Mettre à jour la date de naissance avec la date la plus précise disponible (1621-07-08).
ddbc9f12-88fc-45fa-91ed-296a94dd877e,Signature du traité du Baqt entre la Nubie et l'Égypte,0651-01-01,UPDATE_DATE,REVIEW,,0652-01-01,true,B,0.7,DISPUTED_DATE,date_disputee,"The description mentions 651-652. Wikipedia mentions 652. Wikidata mentions 700. Wikipedia is a better source than Wikidata for this event. Therefore, I propose to update the date to 652.",Update the date to 652-01-01 based on the Wikipedia article.
1fa94f5d-0294-41c9-949c-c80fdd4cb62b,Création de la Société française d'archéologie,1833-05-21,UPDATE_DATE,REVIEW,,1834-01-01,true,A,0.9,DISPUTED_DATE,date_disputee,Wikipédia et Wikidata indiquent 1834 comme date de création de la Société française d'archéologie. La description est cohérente avec cette date.,Mettre à jour la date de création avec 1834-01-01.
082d5f18-e416-486f-9238-3cea3b55da7c,Naissance du journal « Le Monde diplomatique »,1948-01-01,UPDATE_BOTH,REVIEW,Fondation du Monde diplomatique,1954-05-01,true,A,0.9,DISPUTED_DATE,date_disputee,"Les sources Wikipédia et Wikidata concordent sur l'année 1954 pour la fondation du Monde diplomatique, avec une date plus précise en mai 1954. Le titre est mis à jour pour être plus concis et standard.",Mettre à jour le titre et la date de l'événement avec les informations issues des sources Wikipédia et Wikidata.
e231a15e-8a94-47a9-82ca-bfb096aa85f5,Fondation de l'ordre des Frères Prêcheurs (Dominicains) par saint Dominique,1215-01-01,UPDATE_TITLE,REVIEW,Fondation de l'ordre des Prêcheurs,,true,A,0.9,DISPUTED_DATE,date_disputee,"Le titre est trop long et inclut des détails inutiles. Le nom officiel de l'ordre est ""Ordre des Prêcheurs"".",Simplifier le titre pour plus de clarté.
d2a46ef9-e592-4e59-90fa-a09f0908ea5c,La règle de saint Benoît est rédigée,0540-01-01,REVIEW,REVIEW,,,true,C,0.5,DISPUTED_DATE,date_disputee,"La date de rédaction de la Règle de saint Benoît est incertaine. Wikipédia indique 530, et Wikidata indique 600. Les sources sont contradictoires.","Rechercher des sources supplémentaires pour confirmer l'année de rédaction de la Règle de saint Benoît. Il faut trancher entre 530, 540 et 600."
9ea1ee91-53e4-4eaa-ae3a-b9a4259db0c4,Fondation de la Société protectrice des animaux,1824-01-01,UPDATE_BOTH,UPDATE_BOTH,Fondation de la Société protectrice des animaux (France),1845-12-02,true,A,1,POTENTIAL_DATE_ERROR,divergence_date,"La date de fondation de la Société Protectrice des Animaux (SPA) en France est le 2 décembre 1845, comme confirmé par Wikidata et les articles Wikipédia en français et en anglais. Le titre est précisé pour éviter toute confusion avec d'autres organisations portant un nom similaire.",Mettre à jour le titre et la date avec les informations validées.
c8c10d0b-8b18-43b8-8dda-ef7e80e662e3,Décès de William Shakespeare,1616-01-01,UPDATE_DATE,REVIEW,,1616-04-23,true,B,0.8,DISPUTED_DATE,date_disputee,"Wikipédia en français indique le 23 avril 1616 comme date de décès. Wikidata confirme également cette date, bien qu'une autre date soit aussi présente (3 mai 1616). Le 23 avril semble être la date la plus communément admise.",Mettre à jour la date avec le 23 avril 1616. Vérifier si d'autres sources confirment cette date.
97c63d94-fbd1-418d-a483-ddd2307d6893,Création des premiers zoos royaux à Versailles,1664-01-01,UPDATE_BOTH,UPDATE_BOTH,Construction de la ménagerie royale de Versailles,1663-01-01,true,A,1,POTENTIAL_DATE_ERROR,divergence_date,Le titre est plus précis en parlant de construction. La date de début de construction est 1663 selon Wikipédia et Wikidata.,Mettre à jour le titre et la date avec les informations de Wikipédia et Wikidata.
6097ea19-b253-405f-9e94-56bd69aae0cf,Bataille du Mont Badon (Roi Arthur),0500-01-01,UPDATE_TITLE,REVIEW,Bataille du Mont Badon,0500-01-01,true,B,0.9,DISPUTED_DATE,date_disputee,Le titre doit être épuré de la mention '(Roi Arthur)' qui est une interprétation. La date est conservée car elle est sourcée par Wikidata et mentionnée dans l'article Wikipedia.,"Supprimer la mention du Roi Arthur du titre. Conserver la date de 0500-01-01, tout en sachant qu'elle est disputée."
8c2bf3ca-9def-4e35-a8db-82fab4834d7a,Traversée du pôle Nord,1906-01-01,UPDATE_TITLE,REVIEW,Expédition Peary au pôle Nord,1906-04-01,true,B,0.9,DISPUTED_DATE,date_disputee,Le titre actuel est trop général. Le titre proposé est plus précis et correspond à l'événement décrit. La date est mise à jour pour correspondre au mois d'avril mentionné dans la description.,Mettre à jour le titre et la date pour plus de précision.
c07cb199-25e4-4039-b2ca-ffeddceb94cd,Création d'Air France,1933-01-01,UPDATE_DATE,REVIEW,,1933-08-30,true,B,0.8,DISPUTED_DATE,date_disputee,Wikipédia en français et une source Wikidata indiquent le 30 août 1933 comme date de fondation. L'autre date Wikidata (1932) est moins précise. La description actuelle est cohérente avec 1933.,Mettre à jour la date au 30 août 1933.
835b0358-f41e-4b10-baca-22a3d9cd7386,Dernières mentions des Huns,0488-01-01,UPDATE_TITLE,REVIEW,Disparition des Huns des sources historiques,0488-01-01,true,B,0.8,AMBIGUOUS_TITLE,titre_ambigu_ou_collision,The current title is ambiguous and describes a period. The proposed title is more specific and reflects the event described in the description.,Update the title to 'Disparition des Huns des sources historiques' to better reflect the event described in the description.
6e17c485-2798-483c-84f0-5ae9fb39b765,Naissance de la Ligue pour la Protection des Oiseaux (LPO),1909-01-01,UPDATE_DATE,REVIEW,,1912-01-01,true,A,1,DISPUTED_DATE,date_disputee,"Plusieurs sources concordantes (Wikipédia FR, Wikipédia EN, Wikidata) indiquent que la LPO a été fondée en 1912 et non en 1909.",Mettre à jour la date de fondation de la LPO à 1912-01-01.
b5f3b171-ae2d-45f4-a46c-a2acb235f83f,Crucifixion de Jésus de Nazareth,0033-04-03,UPDATE_DATE,REVIEW,,0033-01-01,true,A,0.9,DISPUTED_DATE,date_disputee,"La date exacte de la crucifixion est incertaine, avec des sources mentionnant à la fois 30 et 33. L'audit précédent a déjà identifié ce problème. Il est préférable de mettre l'année et de laisser la date au 1er janvier.",Mettre à jour la date à l'année 33 et indiquer que la date précise est incertaine.
5d991a99-3758-4cae-94a8-8a670485d81c,Apicius compile 'De re coquinaria',0030-01-01,UPDATE_DATE,REVIEW,Compilation du De re coquinaria,0400-01-01,true,B,0.7,DISPUTED_DATE,date_disputee,"La date de compilation du 'De re coquinaria' est incertaine, oscillant entre le Ier et le Ve siècle. Le IVe siècle semble être l'hypothèse la plus probable selon les sources. Le titre est mis à jour pour être plus générique et sans date.",Update the date to reflect the most likely compilation period (4th century) and update the title to be more generic.
ff787ddd-df92-403b-98b2-c802718c65da,Thomas d'Aquin commence la « Somme théologique »,1265-01-01,UPDATE_DATE,REVIEW,,1266-01-01,true,B,0.7,DISPUTED_DATE,date_disputee,La date de 1265 n'est pas confirmée. Wikipedia indique 1266-1273. On prend 1266 comme date de début.,Mettre à jour la date avec 1266-01-01.
8a94adf2-c6dc-4abc-87bb-a351a98f055a,Début de la Révolution industrielle,1750-01-01,UPDATE_DATE,REVIEW,,1760-01-01,true,B,0.8,POTENTIAL_DATE_ERROR,divergence_date,"Wikidata indique un début en 1760. Bien que Wikipedia mentionne le XIXe siècle, 1760 semble être une date plus précise selon Wikidata.","Mettre à jour la date avec 1760-01-01, car c'est la date de début indiquée par Wikidata."
a98fda31-924f-4e76-b35b-d07faa4d7b27,Bataille de Svolder,1000-01-01,KEEP,REVIEW,,,true,B,0.8,DISPUTED_DATE,date_disputee,"Le titre et la description sont corrects. La date est disputée entre 999 et 1000, mais la description mentionne l'an 1000, ce qui justifie de conserver la date actuelle. Le titre est clair et non ambigu.",Conserver le titre et la date actuels. Noter la dispute sur la date dans les métadonnées.
8aebb9f9-775c-44a9-9379-da5fe37f6cf7,Génocide au Rwanda : rôle controversé de la France,1994-01-01,UPDATE_TITLE,REVIEW,Génocide au Rwanda,1994-04-06,true,A,0.9,DISPUTED_DATE,date_disputee,"Le titre actuel est trop long et inclut une controverse. Le titre 'Génocide au Rwanda' est plus approprié. La date de début du génocide est le 6 avril 1994, suite à l'attentat contre l'avion du président Habyarimana.",Vérifier et préciser le rôle de la France dans la description.
8d48934e-e061-4fa5-b888-100827c1c5c9,Création du Fonds Monétaire International (FMI),1944-07-01,UPDATE_DATE,REVIEW,,1944-07-22,true,A,0.9,DISPUTED_DATE,date_disputee,Wikidata et d'autres sources indiquent le 22 juillet 1944 comme date de création du FMI. La description est cohérente avec cette date.,Mettre à jour la date de création du FMI au 22 juillet 1944.
285b9075-c9fc-4a54-915a-007c6f588481,Fondation légendaire de Venise,0421-01-01,UPDATE_TITLE,REVIEW,Fondation de Venise,0421-01-01,true,B,0.7,DISPUTED_DATE,date_disputee,"Le titre est plus clair sans l'adjectif 'légendaire'. La date est incertaine, mais la description correspond à l'année 421. Wikidata propose deux dates (421 et 452), ce qui justifie un niveau de confiance B.",Conserver la date de 421 mais indiquer l'incertitude dans les métadonnées. Vérifier si d'autres sources permettent de trancher entre 421 et 452.
db116b09-c791-4bea-8dd0-be6571b08b92,"Collision d'un train du RER A en gare de Lyon à Paris, bilan lourd en victimes et blessés",1987-01-01,UPDATE_BOTH,UPDATE_BOTH,Accident ferroviaire de la gare de Lyon,1988-06-27,true,A,1,POTENTIAL_DATE_ERROR,divergence_date,La date et le titre actuels sont incorrects. Les sources Wikipedia et Wikidata indiquent clairement que l'accident ferroviaire de la gare de Lyon a eu lieu le 27 juin 1988. Le titre doit être mis à jour pour correspondre à l'appellation standard.,Mettre à jour le titre et la date de l'événement avec les informations issues de Wikipedia et Wikidata.
3dd47399-497b-44ef-a88c-3caf54716c89,Publication de l'Orlando furioso de l'Arioste,1516-01-01,REVIEW,REVIEW,,,true,C,0.5,DISPUTED_DATE,date_disputee,Il existe deux dates de publication possibles (1516 et 1532) selon Wikidata. Il faut trancher avec une source plus fiable.,Vérifier la date de publication avec une source plus fiable que Wikidata.
ac2cf6ca-1341-49a5-a3ed-32a5d30380bd, Dante commence La Divine Comédie,1308-01-01,UPDATE_DATE,REVIEW,Début de la rédaction de la Divine Comédie,,true,C,0.6,DISPUTED_DATE,date_disputee,"La date de 1308 est incertaine. Les sources indiquent une période de composition entre 1303 et 1321, avec Wikidata suggérant 1320. Il est préférable de ne pas préciser la date exacte.","Supprimer la date précise et indiquer une période de composition plus large (ex: début XIVe siècle) si possible, ou laisser sans date précise."
09760ba7-526c-41ef-b25f-b7f4de36cb47,"Naissance de Victor Cousin, philosophe français",1804-08-11,UPDATE_BOTH,REVIEW,Naissance de Victor Cousin,1792-11-28,true,A,1,DISPUTED_DATE,date_disputee,La date de naissance de Victor Cousin est le 28 novembre 1792 selon Wikidata et Wikipedia. Le titre est simplifié pour être plus concis.,Mettre à jour le titre et la date de naissance de Victor Cousin avec les informations de Wikidata et Wikipedia.
092cb36d-6879-4bdc-b093-6b8cbc967445,Guerre du Bien public - Bataille de Montlhéry,1467-01-01,UPDATE_BOTH,UPDATE_BOTH,Bataille de Montlhéry,1465-07-16,true,A,1,POTENTIAL_DATE_ERROR,divergence_date,La date de la bataille est le 16 juillet 1465 selon Wikipedia et Wikidata. Le titre doit être simplifié.,Mettre à jour le titre et la date de la bataille de Montlhéry.
